# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=None)
# [M0] HoeffdingTree(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'running_time', 'model_size'], n_wait=200, output_file='summary_ht.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
435990,0.845033,0.845000,165.466710,28.752678,194.219388,12330.265625
436190,0.845059,0.900000,165.538463,28.767993,194.306456,12330.265625
436390,0.845066,0.860000,165.628785,28.781441,194.410225,12316.570312
436590,0.845063,0.840000,165.703260,28.796203,194.499463,12316.601562
436790,0.845049,0.815000,165.773893,28.810180,194.584073,12316.632812
436990,0.845063,0.875000,165.854995,28.824707,194.679701,12316.632812
437190,0.845056,0.830000,165.932953,28.838753,194.771706,12316.695312
437390,0.845066,0.865000,165.999755,28.852305,194.852060,12316.695312
437590,0.845063,0.840000,166.070575,28.867725,194.938300,12316.726562
437790,0.845075,0.870000,166.139692,28.882280,195.021972,12316.789062
437990,0.845100,0.900000,166.207459,28.896565,195.104024,12316.820312
438190,0.845114,0.875000,166.292617,28.912030,195.204647,12246.742188
438390,0.845124,0.865000,166.368961,28.926275,195.295236,12303.250000
438590,0.845128,0.855000,166.449020,28.939702,195.388721,12323.500000
438790,0.845152,0.895000,166.521774,28.953804,195.475579,12328.031250
438990,0.845172,0.890000,166.592932,28.967871,195.560803,12328.125000
439190,0.845175,0.850000,166.674498,28.982720,195.657218,12338.218750
439390,0.845172,0.840000,166.755995,28.997480,195.753475,12338.281250
439590,0.845170,0.840000,166.843187,29.013508,195.856695,12320.585938
439790,0.845168,0.840000,166.923055,29.026833,195.949889,12387.125000
439990,0.845160,0.830000,167.006999,29.043313,196.050312,12396.156250
440190,0.845165,0.855000,167.079674,29.058497,196.138171,12406.250000
440390,0.845156,0.825000,167.148140,29.072962,196.221102,12406.281250
440590,0.845153,0.840000,167.218360,29.086461,196.304821,12406.343750
440790,0.845142,0.820000,167.291686,29.101031,196.392718,12406.406250
440990,0.845128,0.815000,167.372063,29.118883,196.490947,12463.039062
441190,0.845137,0.865000,167.462408,29.133515,196.595923,12463.101562
441390,0.845139,0.850000,167.559989,29.149531,196.709520,12473.195312
441590,0.845151,0.870000,167.645809,29.164740,196.810549,12473.226562
441790,0.845153,0.850000,167.721055,29.177853,196.898909,12473.257812
441990,0.845137,0.810000,167.807599,29.193550,197.001149,12473.351562
442190,0.845143,0.860000,167.878498,29.206494,197.084993,12473.382812
442390,0.845134,0.825000,167.956469,29.220584,197.177054,12473.414062
442590,0.845146,0.870000,168.028759,29.234996,197.263755,12477.820312
442790,0.845148,0.850000,168.100150,29.249114,197.349264,12477.851562
442990,0.845155,0.860000,168.169759,29.261937,197.431696,12477.851562
443190,0.845166,0.870000,168.241629,29.276464,197.518093,12477.851562
443390,0.845178,0.870000,168.337948,29.291179,197.629127,12477.914062
443590,0.845175,0.840000,168.418544,29.304931,197.723475,12477.914062
443790,0.845161,0.815000,168.487913,29.319382,197.807295,12477.945312
443990,0.845152,0.825000,168.567015,29.333234,197.900249,12478.070312
444190,0.845145,0.830000,168.647063,29.346991,197.994053,12478.070312
444390,0.845143,0.840000,168.726367,29.361363,198.087730,12460.406250
444590,0.845154,0.870000,168.811117,29.376667,198.187784,12526.976562
444790,0.845152,0.840000,168.880282,29.390988,198.271270,12587.953125
444990,0.845140,0.820000,168.960445,29.406751,198.367196,12588.078125
445190,0.845126,0.815000,169.051559,29.424540,198.476099,12570.632812
445390,0.845136,0.865000,169.136918,29.443148,198.580066,12575.101562
445590,0.845126,0.825000,169.211071,29.457906,198.668977,12579.539062
445790,0.845124,0.840000,169.281697,29.472682,198.754379,12579.539062
445990,0.845131,0.860000,169.365984,29.488376,198.854360,12579.601562
446190,0.845151,0.890000,169.440457,29.502772,198.943229,12579.632812
446390,0.845170,0.885000,169.510483,29.516501,199.026984,12579.789062
446590,0.845197,0.905000,169.584008,29.530705,199.114714,12579.820312
446790,0.845197,0.845000,169.684032,29.546027,199.230059,12579.851562
446990,0.845206,0.865000,169.774608,29.562357,199.336966,12579.945312
447190,0.845208,0.850000,169.854621,29.577123,199.431744,12590.070312
447390,0.845215,0.860000,169.928673,29.591170,199.519844,12590.070312
447590,0.845222,0.860000,170.008740,29.605953,199.614693,12590.070312
447790,0.845235,0.875000,170.084531,29.620341,199.704872,12590.070312
447990,0.845253,0.885000,170.155102,29.635850,199.790952,12590.101562
448190,0.845253,0.845000,170.230631,29.650000,199.880631,12604.695312
448390,0.845276,0.895000,170.301456,29.664497,199.965953,12604.789062
448590,0.845264,0.820000,170.376766,29.680479,200.057245,12604.789062
448790,0.845280,0.880000,170.448962,29.694206,200.143168,12604.789062
448990,0.845308,0.905000,170.517795,29.707116,200.224911,12604.789062
449190,0.845321,0.875000,170.598182,29.722827,200.321009,12604.789062
449390,0.845335,0.875000,170.666882,29.738219,200.405101,12604.789062
449590,0.845350,0.880000,170.742875,29.754980,200.497855,12604.789062
449790,0.845359,0.865000,170.812798,29.768454,200.581252,12656.828125
449990,0.845359,0.845000,170.896200,29.782196,200.678396,12656.828125
450190,0.845386,0.905000,170.980534,29.796645,200.777179,12656.828125
450390,0.845379,0.830000,171.057592,29.810675,200.868267,12656.859375
450590,0.845377,0.840000,171.144941,29.826379,200.971320,12661.234375
450790,0.845386,0.865000,171.216439,29.839200,201.055639,12661.234375
450990,0.845392,0.860000,171.289695,29.852060,201.141755,12661.328125
451190,0.845385,0.830000,171.385241,29.866966,201.252208,12658.039062
451390,0.845392,0.860000,171.462422,29.880634,201.343056,12714.390625
451590,0.845401,0.865000,171.532501,29.895196,201.427697,12714.453125
451790,0.845412,0.870000,171.613834,29.910828,201.524662,12718.921875
451990,0.845410,0.840000,171.715561,29.927612,201.643174,12729.109375
452190,0.845436,0.905000,171.826089,29.944857,201.770945,12729.203125
452390,0.845441,0.855000,171.900399,29.958603,201.859002,12729.203125
452590,0.845443,0.850000,171.985669,29.972529,201.958198,12733.734375
452790,0.845454,0.870000,172.056254,29.986808,202.043062,12733.734375
452990,0.845451,0.840000,172.138264,30.001360,202.139623,12720.289062
453190,0.845440,0.820000,172.216312,30.016454,202.232766,12786.890625
453390,0.845422,0.805000,172.286052,30.029740,202.315792,12787.015625
453590,0.845422,0.845000,172.365605,30.043403,202.409008,12801.640625
453790,0.845406,0.810000,172.447438,30.056236,202.503674,12806.109375
453990,0.845403,0.840000,172.518735,30.069305,202.588040,12806.171875
454190,0.845412,0.865000,172.591348,30.083323,202.674671,12810.578125
454390,0.845407,0.835000,172.664555,30.096835,202.761390,12810.671875
454590,0.845396,0.820000,172.741140,30.110433,202.851573,12810.671875
454790,0.845400,0.855000,172.813577,30.125302,202.938878,12810.671875
454990,0.845375,0.790000,172.888402,30.139047,203.027449,12810.734375
455190,0.845389,0.875000,172.972774,30.152276,203.125049,12810.765625
455390,0.845375,0.815000,173.047340,30.166088,203.213429,12810.765625
455590,0.845379,0.855000,173.126839,30.179685,203.306525,12810.765625
455790,0.845379,0.845000,173.199561,30.193776,203.393337,12810.765625
455990,0.845386,0.860000,173.270715,30.208384,203.479100,12815.140625
456190,0.845388,0.850000,173.343149,30.223282,203.566431,12815.171875
456390,0.845383,0.835000,173.418518,30.239058,203.657576,12815.171875
456590,0.845387,0.855000,173.502581,30.252628,203.755209,12815.171875
456790,0.845394,0.860000,173.581824,30.268009,203.849833,12815.203125
456990,0.845394,0.845000,173.659698,30.282125,203.941823,12815.203125
457190,0.845398,0.855000,173.736641,30.295507,204.032149,12815.296875
457390,0.845407,0.865000,173.809206,30.310523,204.119729,12815.328125
457590,0.845400,0.830000,173.919096,30.326391,204.245487,12783.843750
457790,0.845411,0.870000,173.991596,30.339907,204.331503,12803.093750
457990,0.845406,0.835000,174.071028,30.355002,204.426030,12855.320312
458190,0.845399,0.830000,174.142159,30.370676,204.512835,12859.789062
458390,0.845408,0.865000,174.215593,30.384876,204.600469,12859.882812
458590,0.845395,0.815000,174.288563,30.399389,204.687952,12860.007812
458790,0.845377,0.805000,174.361378,30.413696,204.775074,12860.070312
458990,0.845383,0.860000,174.436201,30.427102,204.863302,12860.132812
459190,0.845387,0.855000,174.523788,30.440716,204.964504,12894.257812
459390,0.845412,0.900000,174.606718,30.455312,205.062030,12943.414062
459590,0.845403,0.825000,174.699521,30.472248,205.171769,12962.414062
459790,0.845396,0.830000,174.781183,30.486029,205.267212,12966.914062
459990,0.845389,0.830000,174.853074,30.499479,205.352553,12977.132812
460190,0.845395,0.860000,174.932655,30.512232,205.444887,12977.195312
460390,0.845389,0.830000,175.005897,30.527242,205.533138,13001.820312
460590,0.845404,0.880000,175.077950,30.541708,205.619658,13006.320312
460790,0.845413,0.865000,175.166595,30.555716,205.722311,13010.789062
460990,0.845426,0.875000,175.259359,30.570156,205.829515,12993.156250
461190,0.845441,0.880000,175.346360,30.586916,205.933276,13003.312500
461390,0.845432,0.825000,175.416750,30.601863,206.018613,13120.484375
461590,0.845436,0.855000,175.507486,30.616133,206.123619,13120.640625
461790,0.845412,0.790000,175.591448,30.629504,206.220952,13120.640625
461990,0.845412,0.845000,175.665472,30.643652,206.309124,13135.296875
462190,0.845394,0.805000,175.734573,30.657203,206.391777,13135.515625
462390,0.845409,0.880000,175.813530,30.673600,206.487129,13135.578125
462590,0.845393,0.810000,175.911255,30.689478,206.600732,13066.093750
462790,0.845398,0.855000,175.980213,30.703091,206.683304,13122.570312
462990,0.845404,0.860000,176.052829,30.717008,206.769837,13122.695312
463190,0.845386,0.805000,176.141241,30.730247,206.871488,13181.164062
463390,0.845377,0.825000,176.217672,30.744150,206.961822,13191.507812
463590,0.845366,0.820000,176.290111,30.758682,207.048793,13196.007812
463790,0.845368,0.850000,176.366112,30.774372,207.140484,13204.945312
463990,0.845348,0.800000,176.453373,30.789452,207.242824,13205.070312
464190,0.845352,0.855000,176.528171,30.803648,207.331820,13135.835938
464390,0.845346,0.830000,176.607537,30.816888,207.424425,13192.500000
464590,0.845339,0.830000,176.678919,30.828730,207.507649,13244.570312
464790,0.845341,0.850000,176.763623,30.842571,207.606193,13259.039062
464990,0.845334,0.830000,176.834476,30.855227,207.689702,13259.039062
465190,0.845338,0.855000,176.906544,30.867251,207.773796,13311.109375
465390,0.845336,0.840000,176.976291,30.879772,207.856064,13311.203125
465590,0.845305,0.775000,177.051993,30.891810,207.943803,13311.234375
465790,0.845294,0.820000,177.133440,30.906070,208.039510,13311.390625
465990,0.845287,0.830000,177.208989,30.919259,208.128247,13311.421875
466190,0.845296,0.865000,177.277975,30.931739,208.209715,13325.921875
466390,0.845285,0.820000,177.350640,30.944784,208.295424,13325.953125
466590,0.845285,0.845000,177.428501,30.957606,208.386107,13326.046875
466790,0.845254,0.775000,177.502406,30.971006,208.473412,13334.984375
466990,0.845241,0.815000,177.577331,30.984403,208.561734,13322.195312
467190,0.845241,0.845000,177.651518,30.997347,208.648865,13322.195312
467390,0.845236,0.835000,177.721317,31.010879,208.732195,13336.632812
467590,0.845240,0.855000,177.793932,31.022583,208.816516,13388.671875
467790,0.845225,0.810000,177.878867,31.034792,208.913659,13388.671875
467990,0.845221,0.835000,177.964103,31.046211,209.010314,13393.046875
468190,0.845229,0.865000,178.039696,31.059302,209.098998,13397.484375
468390,0.845207,0.795000,178.122249,31.071830,209.194080,13397.484375
468590,0.845216,0.865000,178.197060,31.083961,209.281021,13397.515625
468790,0.845198,0.805000,178.266495,31.096676,209.363171,13401.921875
468990,0.845183,0.810000,178.351084,31.109485,209.460570,13401.984375
469190,0.845152,0.775000,178.425545,31.122720,209.548266,13402.015625
469390,0.845159,0.860000,178.508826,31.134624,209.643450,13402.015625
469590,0.845137,0.795000,178.588612,31.147378,209.735991,13402.015625
469790,0.845152,0.880000,178.659867,31.159789,209.819656,13402.046875
469990,0.845161,0.865000,178.730914,31.172902,209.903816,13402.046875
470190,0.845152,0.825000,178.801269,31.184946,209.986215,13402.078125
470390,0.845148,0.835000,178.875194,31.197240,210.072434,13402.109375
470590,0.845137,0.820000,178.947346,31.209757,210.157104,13402.109375
470790,0.845124,0.815000,179.033943,31.222573,210.256515,13384.789062
470990,0.845113,0.820000,179.131155,31.236900,210.368055,13423.851562
471190,0.845111,0.840000,179.203164,31.250633,210.453797,13438.414062
471390,0.845093,0.805000,179.288913,31.264996,210.553908,13519.421875
471590,0.845084,0.825000,179.369182,31.277976,210.647158,13519.421875
471790,0.845074,0.820000,179.446470,31.290576,210.737047,13529.578125
471990,0.845082,0.865000,179.537578,31.302720,210.840298,13515.914062
472190,0.845071,0.820000,179.614976,31.315315,210.930291,13526.039062
472390,0.845061,0.820000,179.684448,31.328289,211.012736,13530.539062
472590,0.845054,0.830000,179.756386,31.341686,211.098072,13534.976562
472790,0.845056,0.850000,179.829694,31.356094,211.185789,13535.039062
472990,0.845043,0.815000,179.900888,31.370136,211.271024,13545.195312
473190,0.845035,0.825000,179.969628,31.382472,211.352100,13545.226562
473390,0.845050,0.880000,180.094846,31.396554,211.491400,13475.335938
473590,0.845043,0.830000,180.168983,31.410301,211.579284,13527.406250
473790,0.845039,0.835000,180.245341,31.425304,211.670645,13541.968750
473990,0.845022,0.805000,180.324596,31.439936,211.764532,13542.218750
474190,0.845009,0.815000,180.405867,31.453445,211.859312,13551.156250
474390,0.844998,0.820000,180.487005,31.465868,211.952873,13551.187500
474590,0.844989,0.825000,180.567097,31.479015,212.046111,13551.281250
474790,0.844959,0.775000,180.643833,31.491291,212.135124,13551.312500
474990,0.844933,0.785000,180.713343,31.503639,212.216982,13551.437500
475190,0.844916,0.805000,180.792353,31.516297,212.308650,13551.531250
475390,0.844914,0.840000,180.870741,31.529229,212.399971,13551.531250
475590,0.844912,0.840000,180.963218,31.542314,212.505532,13551.593750
475790,0.844891,0.795000,181.033155,31.555311,212.588466,13551.656250
475990,0.844906,0.880000,181.105634,31.567417,212.673051,13551.656250
476190,0.844908,0.850000,181.182674,31.579676,212.762350,13551.656250
476390,0.844895,0.815000,181.258102,31.592586,212.850688,13551.656250
476590,0.844891,0.835000,181.328346,31.604838,212.933183,13551.656250
476790,0.844863,0.780000,181.399255,31.617080,213.016336,13561.750000
476990,0.844852,0.820000,181.483401,31.629129,213.112531,13561.812500
477190,0.844827,0.785000,181.558100,31.642088,213.200188,13571.937500
477390,0.844833,0.860000,181.628534,31.654059,213.282592,13571.937500
477590,0.844835,0.850000,181.708683,31.668003,213.376686,13571.937500
477790,0.844859,0.900000,181.799709,31.683575,213.483284,13571.968750
477990,0.844861,0.850000,181.873159,31.697525,213.570683,13559.117188
478190,0.844859,0.840000,181.948063,31.711043,213.659105,13563.492188
478390,0.844861,0.850000,182.021552,31.723365,213.744917,13615.593750
478590,0.844857,0.835000,182.092628,31.737809,213.830438,13615.593750
478790,0.844834,0.790000,182.181287,31.754546,213.935834,13620.031250
478990,0.844836,0.850000,182.276281,31.768536,214.044817,13620.031250
479190,0.844827,0.825000,182.357324,31.781312,214.138636,13624.375000
479390,0.844832,0.855000,182.427265,31.794582,214.221847,13628.750000
479590,0.844838,0.860000,182.519360,31.809109,214.328469,13628.750000
479790,0.844821,0.805000,182.598170,31.823188,214.421358,13628.812500
479990,0.844830,0.865000,182.680533,31.836988,214.517522,13628.812500
480190,0.844840,0.870000,182.763895,31.850049,214.613945,13628.875000
480390,0.844826,0.810000,182.839256,31.862641,214.701897,13633.187500
480590,0.844798,0.780000,182.923160,31.875491,214.798651,13633.312500
480790,0.844805,0.860000,182.996879,31.887336,214.884214,13633.343750
480990,0.844792,0.815000,183.077416,31.900507,214.977923,13633.343750
481190,0.844775,0.805000,183.154818,31.913371,215.068189,13643.437500
481390,0.844765,0.820000,183.256344,31.926019,215.182363,13643.437500
481590,0.844786,0.895000,183.334879,31.938192,215.273071,13643.468750
481790,0.844780,0.830000,183.406042,31.951706,215.357748,13643.531250
481990,0.844758,0.795000,183.482379,31.964542,215.446921,13643.531250
482190,0.844767,0.865000,183.568424,31.977671,215.546095,13643.531250
482390,0.844765,0.840000,183.641011,31.990346,215.631357,13643.531250
482590,0.844752,0.815000,183.712994,32.005246,215.718239,13648.031250
482790,0.844750,0.840000,183.787843,32.018038,215.805882,13648.062500
482990,0.844748,0.840000,183.858389,32.031693,215.890082,13648.062500
483190,0.844740,0.825000,183.952800,32.045997,215.998797,13648.062500
483390,0.844725,0.810000,184.029613,32.059435,216.089048,13648.062500
483590,0.844736,0.870000,184.114417,32.073121,216.187538,13648.062500
483790,0.844709,0.780000,184.192451,32.085724,216.278176,13648.062500
483990,0.844713,0.855000,184.265102,32.099187,216.364289,13658.187500
484190,0.844698,0.810000,184.342376,32.113410,216.455786,13658.187500
484390,0.844684,0.810000,184.414659,32.128416,216.543074,13662.562500
